Geracao 0:
1: (-0.515, 10.389) erro: 12.4515
2: (-0.515, 10.389) erro: 12.4515

Geracao 269:
1: (-0.515, 10.389) erro: 12.4515
2: (-0.515, 10.389) erro: 12.4515

Geracao 270:
1: (-0.515, 10.389) erro: 12.4515
2: (-0.515, 10.389) erro: 12.4515

Geracao 271:
1: (-0.515, 10.389) erro: 12.4515
2: (-0.515, 10.389) erro: 12.4515

Geracao 272:
1: (-0.515, 10.389) erro: 12.4515
2: (-0.515, 10.389) erro: 12.4515

Geracao 273:
1: (-0.515, 10.389) erro: 12.4515
2: (-0.515, 10.389) erro: 12.4515

Geracao 274:
1: (-0.515, 10.389) erro: 12.4515
2: (-0.515, 10.389) erro: 12.4515

Geracao 275:
1: (-0.515, 10.389) erro: 12.4515
2: (-0.515, 10.389) erro: 12.4515

Geracao 276:
1: (-0.515, 10.389) erro: 12.4515
2: (-0.515, 10.389) erro: 12.4515

Geracao 277:
1: (-0.515, 10.389) erro: 12.4515
2: (-0.515, 10.389) erro: 12.4515

Geracao 278:
1: (-0.515, 10.389) erro: 12.4515
2: (-0.515, 10.389) erro: 12.4515

Geracao 279:
1: (-0.515, 10.389) erro: 12.4515
2: (-0.515, 10.389) erro: 12.4515

Geracao 280:
1: (-0.515, 10.389) erro: 12.4515
2: (-0.515, 10.389) erro: 12.4515

Geracao 281:
1: (-0.515, 10.389) erro: 12.4515
2: (-0.515, 10.389) erro: 12.4515

Geracao 282:
1: (-0.515, 10.389) erro: 12.4515
2: (-0.515, 10.389) erro: 12.4515

Geracao 283:
1: (-0.515, 10.389) erro: 12.4515
2: (-0.515, 10.389) erro: 12.4515

Geracao 284:
1: (-0.515, 10.389) erro: 12.4515
2: (-0.515, 10.389) erro: 12.4515

Geracao 285:
1: (-0.515, 10.389) erro: 12.4515
2: (-0.515, 10.389) erro: 12.4515

Geracao 286:
1: (-0.515, 10.389) erro: 12.4515
2: (-0.515, 10.389) erro: 12.4515

Geracao 287:
1: (-0.515, 10.389) erro: 12.4515
2: (-0.515, 10.389) erro: 12.4515

Geracao 288:
1: (-0.515, 10.389) erro: 12.4515
2: (-0.515, 10.389) erro: 12.4515

Geracao 289:
1: (-0.515, 10.389) erro: 12.4515
2: (-0.515, 10.389) erro: 12.4515

Geracao 290:
1: (-0.515, 10.389) erro: 12.4515
2: (-0.515, 10.389) erro: 12.4515

Geracao 291:
1: (-0.515, 10.389) erro: 12.4515
2: (-0.515, 10.389) erro: 12.4515

Geracao 292:
1: (-0.515, 10.389) erro: 12.4515
2: (-0.515, 10.389) erro: 12.4515

Geracao 293:
1: (-0.515, 10.389) erro: 12.4515
2: (-0.515, 10.389) erro: 12.4515

Geracao 294:
1: (-0.515, 10.389) erro: 12.4515
2: (-0.515, 10.389) erro: 12.4515

Geracao 295:
1: (-0.515, 10.39) erro: 12.4514
2: (-0.515, 10.389) erro: 12.4515

Geracao 296:
1: (-0.515, 10.39) erro: 12.4514
2: (-0.515, 10.389) erro: 12.4515

Geracao 297:
1: (-0.515, 10.39) erro: 12.4514
2: (-0.515, 10.39) erro: 12.4514

Geracao 298:
1: (-0.515, 10.39) erro: 12.4514
2: (-0.515, 10.39) erro: 12.4514

Geracao 299:
1: (-0.515, 10.39) erro: 12.4514
2: (-0.515, 10.39) erro: 12.4514

Geracao 300:
1: (-0.515, 10.39) erro: 12.4514
2: (-0.515, 10.39) erro: 12.4514

Geracao 301:
1: (-0.515, 10.39) erro: 12.4514
2: (-0.515, 10.39) erro: 12.4514

Geracao 302:
1: (-0.515, 10.39) erro: 12.4514
2: (-0.515, 10.39) erro: 12.4514

Geracao 303:
1: (-0.515, 10.39) erro: 12.4514
2: (-0.515, 10.39) erro: 12.4514

Geracao 304:
1: (-0.515, 10.39) erro: 12.4514
2: (-0.515, 10.39) erro: 12.4514

Geracao 305:
1: (-0.515, 10.39) erro: 12.4514
2: (-0.515, 10.39) erro: 12.4514

Geracao 306:
1: (-0.515, 10.398) erro: 12.4513
2: (-0.515, 10.39) erro: 12.4514

Geracao 307:
1: (-0.515, 10.398) erro: 12.4513
2: (-0.515, 10.39) erro: 12.4514

Geracao 308:
1: (-0.515, 10.398) erro: 12.4513
2: (-0.515, 10.39) erro: 12.4514

Geracao 309:
1: (-0.515, 10.398) erro: 12.4513
2: (-0.515, 10.39) erro: 12.4514

Geracao 310:
1: (-0.515, 10.398) erro: 12.4513
2: (-0.515, 10.39) erro: 12.4514

Geracao 311:
1: (-0.515, 10.398) erro: 12.4513
2: (-0.515, 10.39) erro: 12.4514

Geracao 312:
1: (-0.515, 10.398) erro: 12.4513
2: (-0.515, 10.398) erro: 12.4513

Geracao 313:
1: (-0.515, 10.398) erro: 12.4513
2: (-0.515, 10.398) erro: 12.4513

Geracao 314:
1: (-0.515, 10.398) erro: 12.4513
2: (-0.515, 10.398) erro: 12.4513

Geracao 315:
1: (-0.515, 10.398) erro: 12.4513
2: (-0.515, 10.398) erro: 12.4513

Geracao 316:
1: (-0.515, 10.398) erro: 12.4513
2: (-0.515, 10.398) erro: 12.4513

Geracao 317:
1: (-0.515, 10.398) erro: 12.4513
2: (-0.515, 10.398) erro: 12.4513

Geracao 318:
1: (-0.515, 10.398) erro: 12.4513
2: (-0.515, 10.398) erro: 12.4513

Geracao 319:
1: (-0.515, 10.398) erro: 12.4513
2: (-0.515, 10.398) erro: 12.4513

Geracao 320:
1: (-0.515, 10.398) erro: 12.4513
2: (-0.515, 10.398) erro: 12.4513

Geracao 321:
1: (-0.515, 10.398) erro: 12.4513
2: (-0.515, 10.398) erro: 12.4513

Geracao 322:
1: (-0.515, 10.398) erro: 12.4513
2: (-0.515, 10.398) erro: 12.4513

Geracao 323:
1: (-0.515, 10.398) erro: 12.4513
2: (-0.515, 10.398) erro: 12.4513

Geracao 324:
1: (-0.515, 10.398) erro: 12.4513
2: (-0.515, 10.398) erro: 12.4513

Geracao 325:
1: (-0.515, 10.398) erro: 12.4513
2: (-0.515, 10.398) erro: 12.4513

Geracao 326:
1: (-0.515, 10.398) erro: 12.4513
2: (-0.515, 10.398) erro: 12.4513

Geracao 327:
1: (-0.515, 10.398) erro: 12.4513
2: (-0.515, 10.398) erro: 12.4513

Geracao 328:
1: (-0.515, 10.398) erro: 12.4513
2: (-0.515, 10.398) erro: 12.4513

Geracao 329:
1: (-0.515, 10.398) erro: 12.4513
2: (-0.515, 10.398) erro: 12.4513

Geracao 330:
1: (-0.515, 10.398) erro: 12.4513
2: (-0.515, 10.398) erro: 12.4513

Geracao 331:
1: (-0.515, 10.398) erro: 12.4513
2: (-0.515, 10.398) erro: 12.4513

Geracao 332:
1: (-0.515, 10.398) erro: 12.4513
2: (-0.515, 10.398) erro: 12.4513

Geracao 333:
1: (-0.515, 10.398) erro: 12.4513
2: (-0.515, 10.398) erro: 12.4513

Geracao 334:
1: (-0.515, 10.398) erro: 12.4513
2: (-0.515, 10.398) erro: 12.4513

Geracao 335:
1: (-0.515, 10.398) erro: 12.4513
2: (-0.515, 10.398) erro: 12.4513

Geracao 336:
1: (-0.515, 10.398) erro: 12.4513
2: (-0.515, 10.398) erro: 12.4513

Geracao 337:
1: (-0.515, 10.398) erro: 12.4513
2: (-0.515, 10.398) erro: 12.4513

Geracao 338:
1: (-0.515, 10.398) erro: 12.4513
2: (-0.515, 10.398) erro: 12.4513

Geracao 339:
1: (-0.515, 10.398) erro: 12.4513
2: (-0.515, 10.398) erro: 12.4513

Geracao 340:
1: (-0.515, 10.398) erro: 12.4513
2: (-0.515, 10.398) erro: 12.4513

Geracao 341:
1: (-0.515, 10.398) erro: 12.4513
2: (-0.515, 10.398) erro: 12.4513

Geracao 342:
1: (-0.515, 10.398) erro: 12.4513
2: (-0.515, 10.398) erro: 12.4513

Geracao 343:
1: (-0.515, 10.398) erro: 12.4513
2: (-0.515, 10.398) erro: 12.4513

Geracao 344:
1: (-0.515, 10.398) erro: 12.4513
2: (-0.515, 10.398) erro: 12.4513

Geracao 345:
1: (-0.515, 10.398) erro: 12.4513
2: (-0.515, 10.398) erro: 12.4513

Geracao 346:
1: (-0.515, 10.398) erro: 12.4513
2: (-0.515, 10.398) erro: 12.4513

Geracao 347:
1: (-0.515, 10.398) erro: 12.4513
2: (-0.515, 10.398) erro: 12.4513

Geracao 348:
1: (-0.515, 10.398) erro: 12.4513
2: (-0.515, 10.398) erro: 12.4513

Geracao 349:
1: (-0.515, 10.398) erro: 12.4513
2: (-0.515, 10.398) erro: 12.4513

Geracao 350:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.515, 10.398) erro: 12.4513

Geracao 351:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.515, 10.398) erro: 12.4513

Geracao 352:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.515, 10.398) erro: 12.4513

Geracao 353:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.515, 10.398) erro: 12.4513

Geracao 354:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 355:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 356:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 357:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 358:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 359:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 360:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 361:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 362:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 363:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 364:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 365:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 366:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 367:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 368:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 369:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 370:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 371:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 372:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 373:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 374:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 375:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 376:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 377:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 378:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 379:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 380:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 381:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 382:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 383:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 384:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 385:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 386:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 387:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 388:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 389:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 390:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 391:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 392:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 393:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 394:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 395:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 396:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 397:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 398:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 399:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 400:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 401:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 402:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 403:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 404:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 405:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 406:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 407:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 408:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 409:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 410:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 411:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 412:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 413:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 414:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 415:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 416:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 417:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 418:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 419:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 420:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 421:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 422:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 423:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 424:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 425:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 426:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 427:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 428:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 429:
1: (-0.528, 10.499) erro: 12.4511
2: (-0.528, 10.499) erro: 12.4511

Geracao 430:
1: (-0.52, 10.453) erro: 12.4507
2: (-0.528, 10.499) erro: 12.4511

Geracao 431:
1: (-0.52, 10.453) erro: 12.4507
2: (-0.528, 10.499) erro: 12.4511

Geracao 432:
1: (-0.52, 10.453) erro: 12.4507
2: (-0.528, 10.499) erro: 12.4511

Geracao 433:
1: (-0.52, 10.453) erro: 12.4507
2: (-0.528, 10.499) erro: 12.4511

Geracao 434:
1: (-0.52, 10.453) erro: 12.4507
2: (-0.52, 10.453) erro: 12.4507

Geracao 435:
1: (-0.52, 10.453) erro: 12.4507
2: (-0.52, 10.453) erro: 12.4507

Geracao 436:
1: (-0.52, 10.453) erro: 12.4507
2: (-0.52, 10.453) erro: 12.4507

Geracao 437:
1: (-0.52, 10.453) erro: 12.4507
2: (-0.52, 10.453) erro: 12.4507

Geracao 438:
1: (-0.52, 10.453) erro: 12.4507
2: (-0.52, 10.453) erro: 12.4507

Geracao 439:
1: (-0.52, 10.453) erro: 12.4507
2: (-0.52, 10.453) erro: 12.4507

Geracao 440:
1: (-0.52, 10.453) erro: 12.4507
2: (-0.52, 10.453) erro: 12.4507

Geracao 441:
1: (-0.52, 10.453) erro: 12.4507
2: (-0.52, 10.453) erro: 12.4507

Geracao 442:
1: (-0.52, 10.453) erro: 12.4507
2: (-0.52, 10.453) erro: 12.4507

Geracao 443:
1: (-0.52, 10.453) erro: 12.4507
2: (-0.52, 10.453) erro: 12.4507

Geracao 444:
1: (-0.52, 10.453) erro: 12.4507
2: (-0.52, 10.453) erro: 12.4507

Geracao 445:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.52, 10.453) erro: 12.4507

Geracao 446:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.52, 10.453) erro: 12.4507

Geracao 447:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 448:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 449:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 450:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 451:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 452:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 453:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 454:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 455:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 456:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 457:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 458:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 459:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 460:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 461:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 462:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 463:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 464:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 465:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 466:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 467:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 468:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 469:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 470:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 471:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 472:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 473:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 474:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 475:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 476:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 477:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 478:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 479:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 480:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 481:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 482:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 483:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 484:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 485:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 486:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 487:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 488:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 489:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 490:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 491:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 492:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 493:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 494:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 495:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 496:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 497:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 498:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 499:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 500:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 501:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 502:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 503:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 504:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 505:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 506:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 507:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 508:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 509:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 510:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 511:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 512:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 513:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 514:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 515:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 516:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 517:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 518:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 519:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 520:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 521:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 522:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 523:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 524:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 525:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 526:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 527:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 528:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 529:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 530:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 531:
1: (-0.523, 10.453) erro: 12.4503
2: (-0.523, 10.453) erro: 12.4503

Geracao 532:
